seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct,scene,sun_zenith
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,LAI,1.2162902820029524,0.4126376425283552,22.11436876369004,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,N,0.4023099948185525,0.1361127062424603,26.820666321236832,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,Cab,9.066901324520975,0.8458448009837101,11.33362665565122,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,Car,7.961611411251768,-0.901373896530838,39.808057056258846,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,Ant,3.005638329304131,-0.08419362854733237,30.056383293041307,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,Cw,0.004547221653132124,0.8923316368921151,9.473378444025258,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,Cm,0.0028809539309099285,0.6927583080332387,16.00529961616627,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±100 nm,85,LAI,1.1364567558130774,0.48721245743801556,20.662850105692318,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,N,0.36512954902459616,0.28841070901976495,24.34196993497308,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,Cab,9.665021093944787,0.8248355337487079,12.081276367430984,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,Car,8.163682711499508,-0.9991151387994381,40.81841355749754,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,Ant,3.291821480626145,-0.300486833586878,32.91821480626145,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,Cw,0.004281944190647271,0.9045275940769992,8.92071706384848,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,Cm,0.0021756052857509495,0.8247864328245491,12.086696031949717,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±150 nm,125,LAI,0.9409634988412096,0.648458023211957,17.108427251658355,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,N,0.35916185136405077,0.3114811333974016,23.94412342427005,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,Cab,10.960054811006932,0.7747494553598199,13.700068513758666,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,Car,8.129308013341591,-0.982315293703341,40.646540066707956,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,Ant,3.3615025371593723,-0.3561267938397692,33.615025371593724,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,Cw,0.004155450959425443,0.9100849925509819,8.657189498803007,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,Cm,0.0019202786343612548,0.8634989410295997,10.668214635340304,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±200 nm,165,LAI,0.9234017656720827,0.661457623948461,16.789123012219683,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,N,0.4081938097282472,0.110659089400028,27.21292064854981,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,Cab,8.350959833832569,0.8692284753028255,10.438699792290711,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,Car,7.012377313188605,-0.47501394334339997,35.06188656594303,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,Ant,2.863699168249681,0.015789040665143972,28.636991682496806,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,Cw,0.0050804478353839045,0.8655998185901663,10.584266323716466,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,Cm,0.0028661178657648926,0.6959145687879301,15.92287703202718,01_France,47.42478942871094
3,141394,222017,51384,sse,Full hyperspectral (valid bands),366,LAI,1.094402101877971,0.5244617298710907,19.898220034144927,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,N,0.38224139411885666,0.22059777169442085,25.48275960792378,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,Cab,6.494139142403356,0.9209295631095543,8.117673928004196,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,Car,7.804962859468282,-0.82712587859863,39.02481429734141,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,Ant,1.8041480296530488,0.6092715802470943,18.041480296530487,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,Cw,0.01995176817521512,-1.074340420462145,41.56618369836483,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,Cm,0.004171301458530488,0.356006251678593,23.173896991836045,01_France,47.42478942871094
4,505105,352246,645180,sse,5-band multispectral (no SWIR),5,LAI,1.52622729828108,0.07580198387695614,27.74958724147418,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,N,0.4349152069704447,-0.009009828822229116,28.994347131362982,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,Cab,8.476639521045158,0.8652842452074486,10.595799401306447,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,Car,8.02749096197788,-0.9327978676008277,40.137454809889405,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,Ant,2.565273822991369,0.2100526925334686,25.652738229913695,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,Cw,0.005655150070951623,0.8333499229816621,11.781562647815882,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,Cm,0.003206721608030917,0.6194068098857586,17.815120044616204,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±50 nm,45,LAI,1.224801452223846,0.40480676970042795,22.269117313160834,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,N,0.40264948396115435,0.13515056901059153,26.843298930743625,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,Cab,8.855859116300596,0.8529610620185282,11.069823895375745,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,Car,8.142845184230195,-0.9887451931402611,40.71422592115097,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,Ant,2.6889200458158475,0.13206651905846434,26.889200458158474,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,Cw,0.004542402417573713,0.8924801963171024,9.463338369945234,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,Cm,0.002721964513465614,0.7257772923370531,15.122025074808965,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±100 nm,85,LAI,1.0822064959522393,0.5353276074921229,19.67648174458617,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±150 nm,125,N,0.38508711144233493,0.20894955878572086,25.672474096155664,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±150 nm,125,Cab,10.299980198646725,0.8010958983195963,12.874975248308408,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±150 nm,125,Car,8.320560566223032,-1.0765001159222738,41.602802831115156,01_France,47.42478942871094
4,505105,352246,645180,sse,+ SWIR window ±150 nm,125,Ant,2.8633555393406303,0.015804854520755085,28.6335553934063,01_France,47.42478942871094
