seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,Cw,0.003957426440411353,0.9184410409281993,8.244638417523653
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,Cm,0.0022254934386135242,0.8165482344372413,12.3638524367418
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,LAI,1.0882616435364716,0.5297500391884884,19.786575337026758
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,N,0.39471256869642457,0.16947444835268644,26.314171246428305
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,Cab,8.443692827761883,0.8662521666517321,10.554616034702352
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,Car,6.971644323046735,-0.4580024808660703,34.858221615233674
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,Ant,2.7152951029040504,0.11481565312736919,27.1529510290405
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,Cw,0.004609582548338554,0.8893454782197643,9.603296975705321
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,Cm,0.002812882612917473,0.7069292494162593,15.627125627319291
14,91600,430912,270785,sse,Full hyperspectral (valid bands),366,LAI,1.0803559763491515,0.5365574762171563,19.642835933620937
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,N,0.41932250706228025,0.06268097014910867,27.954833804152017
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,Cab,7.4257209009679706,0.8965574666772052,9.282151126209964
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,Car,7.649482085275645,-0.7553021390171566,38.247410426378224
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,Ant,2.1296031365670935,0.4555010979833283,21.296031365670935
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,Cw,0.020154111457798603,-1.1153064038206146,41.98773220374709
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,Cm,0.00457719990888058,0.2239869572630152,25.428888382669886
14,91600,430912,270785,noise_normalized,5-band multispectral (no SWIR),5,LAI,1.522620106013482,0.07945453312225148,27.684001927517855
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,N,0.42006704974743464,0.05934943614920285,28.00446998316231
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,Cab,8.613397903692304,0.8608218932503398,10.76674737961538
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,Car,7.555009431445778,-0.7122131966573029,37.77504715722889
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,Ant,2.5384271288880953,0.2263775683808995,25.384271288880953
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,Cw,0.006178939584873238,0.801173682043363,12.872790801819244
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,Cm,0.0038789522598085676,0.44268834111581046,21.54973477671426
14,91600,430912,270785,noise_normalized,+ SWIR window ±50 nm,45,LAI,1.3997599692166778,0.22201851465227573,25.450181258485053
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,N,0.3863934143166303,0.20411463591992907,25.759560954442023
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,Cab,9.760027030378561,0.8213002500782245,12.2000337879732
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,Car,7.644854965745445,-0.7531792406955944,38.224274828727225
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,Ant,2.5065881044548206,0.245662668014621,25.065881044548206
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,Cw,0.004941291876389161,0.8728468896817665,10.294358075810752
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,Cm,0.0034562392547089547,0.5575371052491047,19.201329192827526
14,91600,430912,270785,noise_normalized,+ SWIR window ±100 nm,85,LAI,1.2746930419181015,0.3548312052837198,23.176237125783665
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,N,0.3218101106728745,0.4479346925537171,21.454007378191633
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,Cab,10.032832040504848,0.8111708720748914,12.54104005063106
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,Car,7.967397077630897,-0.904235872736399,39.83698538815449
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,Ant,2.789373315144691,0.06585791902202909,27.893733151446913
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,Cw,0.003972373034445879,0.917823806110651,8.27577715509558
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,Cm,0.0026469508712206984,0.7404858631508593,14.705282617892768
14,91600,430912,270785,noise_normalized,+ SWIR window ±150 nm,125,LAI,1.09123240735484,0.5271791347329904,19.840589224633455
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,N,0.344663507636407,0.366740528785674,22.97756717576047
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,Cab,12.286010155254385,0.7168323453458321,15.357512694067982
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,Car,7.875829416114057,-0.8607174073309958,39.37914708057029
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,Ant,3.06705770548234,-0.12938898327888637,30.6705770548234
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,Cw,0.003999473293702166,0.9166987392408675,8.332236028546179
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,Cm,0.0023337779600590093,0.7982617135626487,12.965433111438939
14,91600,430912,270785,noise_normalized,+ SWIR window ±200 nm,165,LAI,1.1261124250449603,0.4964696833674055,20.474771364453826
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,N,0.3803335313344621,0.2288829274666434,25.35556875563081
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,Cab,9.118145915879944,0.8440321880475984,11.39768239484993
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,Car,6.672658825551856,-0.3356284398784819,33.36329412775928
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,Ant,2.652530168177997,0.1552653344927809,26.52530168177997
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,Cw,0.004448180552490414,0.8969588288367981,9.267042817688361
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,Cm,0.0028719107591899085,0.6945000519447087,15.955059773277267
14,91600,430912,270785,noise_normalized,Full hyperspectral (valid bands),366,LAI,1.0931686823602675,0.5254997061244193,19.875794224732136
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,N,0.47419480865222263,-0.19868391385053052,31.61298724348151
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,Cab,9.450084165473081,0.8324697421871009,11.81260520684135
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,Car,7.861753334591702,-0.854072214032185,39.30876667295851
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,Ant,1.9533101445025605,0.5419192265809386,19.533101445025604
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,Cw,0.020266211550191617,-1.1389031283436748,42.2212740628992
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,Cm,0.006693816599260802,-0.659651404239602,37.18786999589334
14,91600,430912,270785,sam,5-band multispectral (no SWIR),5,LAI,1.5659978701458919,0.026256756587157315,28.472688548107126
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,N,0.42701124465146384,0.027992289131973935,28.46741631009759
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,Cab,8.134594290838201,0.8758651570855662,10.168242863547752
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,Car,8.594071447330853,-1.2155713375261579,42.970357236654266
